duration,date,subjectcode,Abacus,Abanet,Abanga,Abaser,Abassi,Abater,Abatis,Abator,Abbacy,Abbess,Abdest,Abider,Abject,Ablaut,Abraum,Abseil,Acacia,Acacin,Acajou,Acanth,Acarus,Acater,Acates,Accent,Access,Accost,Accrue,Accuse,Acetal,Acetin,Achate,Achean,Achene,Acidly,Acinus,Acnode,Acrasy,Acrisy,Acrita,Acrity,Across,Action,Acture,Acuity,Acumen,Adarce,Adatis,Adders,Addice,Addict,Adesmy,Adipsy,Admins,Adnoun,Adobes,Adonai,Adonic,Adonis,Adorer,Advent,Adverb,Advice,Adviso,Adward,Adytum,Aedile,Aeneid,b,c,d,comments,condition
273,4/28/20 9:46,R_2zIpuiaNSmBMMaJ,,,,,,,,20,10,20,2,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
295,4/28/20 9:48,R_2CpichudjMHJzPb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
140,4/28/20 9:48,R_3oWONATfCHgeV5T,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
226,4/28/20 9:51,R_3IYo4v8yDZ1v0ri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,6
169,4/28/20 9:51,R_1MKe4hd6nPAcYJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,no,7
1317,4/28/20 9:52,R_1OOYvPT5fZdXJrn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,5,8,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
454,4/28/20 9:54,R_4OUT7o1y5hoKHHH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
361,4/28/20 9:55,R_2Y3VL9tFRPfKp8k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,no,8
203,4/28/20 9:57,R_e5tCWt0KpRzXeKt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
316,4/28/20 9:58,R_3KrxjTCDwHTfeUt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4
257,4/28/20 9:59,R_1jGL0ZsfNZt1krq,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The questions were a little subjective,2
280,4/28/20 10:00,R_3s0vtoxsbJfvbaZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,0,0,0,2,,,,,,,,,7
1200,4/28/20 10:00,R_AojBSJI0STRE4YF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,20,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
346,4/28/20 10:01,R_e3ZjtTGqlQXQTw5,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
291,4/28/20 10:03,R_3nC8btPSfrfT3Kk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
500,4/28/20 10:06,R_OlLNeQ1EvAaXgBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,20,0,1,0,3,There is a lot of useless information ,8
242,4/28/20 10:06,R_2ONKDz3CzveYfi9,0,20,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,np,1
160,4/28/20 10:06,R_3389dzt6lH4TpZx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,no,6
4028,4/28/20 10:08,R_1qU78XXteKvjg3N,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nope,2
280,4/28/20 10:09,R_3HOhFBhcEIAhaf3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,10,7,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
136,4/28/20 10:10,R_11hDTaB3ep79eB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,No,8
674,4/28/20 10:14,R_8221ROv9u5z59g5,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,everything is clear,9
209,4/28/20 10:14,R_3NyLVkufCZmCyR7,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2
313,4/28/20 10:17,R_1HoRWPpBjTQjBGs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,No,7
343,4/28/20 10:18,R_2SuGn0uDyBXnaPQ,,,,,,,,,,,,,,,0,20,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9
500,4/28/20 10:19,R_1nV0ezmBcv3hntW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,No,5
329,4/28/20 10:19,R_1IaWQBWiILTeqPz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A bit,3
223,4/28/20 10:20,R_Zfv5wW35hhDOa7n,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,only whether to answer the questions using words or numbers,2
508,4/28/20 10:21,R_2dA56h9hAmNdGRM,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, it was very clear.",10
226,4/28/20 10:21,R_XCcy8RRNOVoACYh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,7,20,7,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
144,4/28/20 10:22,R_3R1IzCDrflWi7Dq,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
1632,4/28/20 10:25,R_27DSKB0m1Ufw9EH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,some of the questions were worded a bit odd,6
147,4/28/20 10:26,R_2DNQsoeBO6Zz00C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,3,,,,,,,,,,,,,,,nothing,6
240,4/28/20 10:27,R_3D7xYPTuwhKpJTo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,"No, nothing was confusing.",8
200,4/28/20 10:27,R_XvJmXGeh79GQhcB,0,20,20,5,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
162,4/28/20 10:28,R_1NlaNyjLWTK7CB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,20,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4
310,4/28/20 10:30,R_1EdqQbOdpqgPV14,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
219,4/28/20 10:31,R_2DTY9obSnlqZUuq,0,7,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Some of your number questions required more info to answer accurately.,1
68,4/28/20 10:32,R_5nYuYe2NfpMmT4J,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nah,10
266,4/28/20 10:32,R_esosmU0wETCNX2h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,20,0,0,0,3,no. I answered that only one person would know if John was using the new knife because I was thinking that the one person would be the cashier at the shop that sells the knives. ,8
283,4/28/20 10:32,R_3nvdRgnz6AqhVzE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
126,4/28/20 10:32,R_8HvIDUVqlg45G1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
168,4/28/20 10:32,R_xt4oYEbNV2mDxhD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
208,4/28/20 10:33,R_3lslxHPTH2H0Pe4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,NO,5
193,4/28/20 10:33,R_2WV7WIBjTxOlGu6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,2,,,,,,,,no,7
291,4/28/20 10:35,R_2rGAn13yqEArcf9,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
120,4/28/20 10:39,R_2ciqsOZXb50Cfla,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nope, crystal clear!",1
245,4/28/20 10:40,R_1DHKSn7tIKtznrQ,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
115,4/28/20 10:40,R_2qqpDK3vc4xkLlm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
164,4/28/20 10:43,R_Zzdy3YOX97XdMzf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, it said that 20 people trapped rabbits, but then John was added, so is there 21 in total?",3
430,4/28/20 10:43,R_2YLev8xA1GdDcfM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,2,,,,,,,,,,,,,,,no,6
176,4/28/20 10:45,R_2w6q8rLyyVo451B,,,,,,,,,,,,,,,0,19,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,9
284,4/28/20 10:46,R_vGHuEvTn32hUfIZ,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9
334,4/28/20 10:50,R_1hLN6vmXJZqQ2z9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
414,4/28/20 10:50,R_3C4kHBeZndgQqoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,20,0,0,0,3,,,,,,,,,,,,,,,No,6
367,4/28/20 10:50,R_3lQ95n9HR691kH6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,No,7
219,4/28/20 10:52,R_3DbzISUy8UVfnnF,,,,,,,,20,3,20,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
218,4/28/20 10:53,R_3nGB7Lm0yOeDTcn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,the first question was confusing,8
244,4/28/20 10:54,R_1rOEzuhH5ivQipW,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
218,4/28/20 10:55,R_1H7PwkKc5uVJw3z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
253,4/28/20 10:58,R_32OQZDnFDunftJa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
131,4/28/20 10:59,R_1mk4WkdhMqrO8If,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,,6
143,4/28/20 10:59,R_YPwU9D9SoaD7JUR,20,20,20,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
125,4/28/20 10:59,R_2e2KTkqIRMEYMaP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,3
161,4/28/20 11:01,R_1JUzqZMKWH63qkA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,no - unless I understood incorrectly,7
240,4/28/20 11:03,R_5pu7IjcXgo7hOpP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,"It said that John spoke to all 20 people who hunt in the forest...if he is one of the hunters, wouldn't that leave 19 other people to speak to?",5
185,4/28/20 11:03,R_Q48aY02iphiBaKd,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
209,4/28/20 11:04,R_1is1YSebwDPh50d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,20,0,1,0,1,the entire thing,8
150,4/28/20 11:06,R_27IK7qzL31VCXeB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, I understood it.",3
216,4/28/20 11:08,R_zcogO1jzcDIMk9j,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
330,4/28/20 11:08,R_ag9UOJP5zl02PkZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minor question... Was John part of the 20 or would he have been the 21st person?,4
294,4/28/20 11:09,R_2zPfGF9ePPp7oJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,no,7
483,4/28/20 11:12,R_307et5aEcdrO4Iw,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
150,4/28/20 11:12,R_21vqCDNvgJ6f4Kq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,19,1,0,2,,,,,,,,,7
738,4/28/20 11:15,R_2qEsh7NOONAEC8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,No,6
161,4/28/20 11:17,R_TtJsI7wUJQkVpjX,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
254,4/28/20 11:18,R_3dFFRLhLYrJNo5N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,No,8
164,4/28/20 11:24,R_5aTjVuE2DQKppbb,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
105,4/28/20 11:25,R_3ff97MLEhi5GMz5,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
197,4/28/20 11:25,R_dbgr6UeevaXlw5P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,No,6
285,4/28/20 11:26,R_1JUshSxfQ9N5P5e,,,,,,,,,,,,,,,,,,,,,,1,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10
258,4/28/20 11:27,R_1ePn1e0ECJgd8u0,,,,,,,,,,,,,,,20,20,20,3,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, everything was clear",9
191,4/28/20 11:29,R_2w19sF9NTJ97Gfm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
157,4/28/20 11:33,R_2Beywu2b6g11UDn,5,5,5,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Here are 7 examples of questions to avoid in your next survey. ... Have you ever sent a survey and realized, after the fact, that your questions were confusing or misleading? It happens to everyone",1
209,4/28/20 11:33,R_33xRdXGT3DZgFyP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,20,7,1,1,1,,,,,,,,nice survey,7
651,4/28/20 11:34,R_XoodTTeoe2rEqul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,no,6
1721,4/28/20 11:35,R_3Gx3pvGouUpIlAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
287,4/28/20 11:35,R_2PzC7iNidwsS764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,"Some of the questions were a little unclear, they could have been more specific ",5
283,4/28/20 11:36,R_1q4c8GEeDcfj2TA,,,,,,,,0,7,20,3,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
132,4/28/20 11:40,R_D0shA0GJMgLBYWJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,no,5
301,4/28/20 11:41,R_3rSEVHTUX6nfYv7,,,,,,,,,,,,,,,,,,,,,,0,0,20,19,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, but I answered the last question incorrectly. I should have said 0.",10
298,4/28/20 11:41,R_do0AD4nTVoyCJ0d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,21,0,0,0,2,,,,,,,,"Yes, the other people besides John say that they will not use the new knife but it is impossible to tell if they are being honest. Whether or not the other people use the new knife, changes the answer to some of the questions. ",7
202,4/28/20 11:43,R_vIwsS7fN5NJm7PX,,,,,,,,,,,,,,,4,3,20,3,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9
241,4/28/20 11:43,R_RJDpIQHV7FZnigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,N/A,6
298,4/28/20 11:44,R_SSOkFrfjdZd4PMR,,,,,,,,20,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I was a little confused if I should be 3 or 0 when it asked about if anyone else would use the clam tube other than John. It asked twice in a two different ones. Since 3 was the max that would not effect the population that made it a tricky question.,2
140,4/28/20 11:44,R_2zeCgTXWNPdBNAa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,15,15,28,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fyhbhjugy8u,3
108,4/28/20 11:45,R_bEjqQIrR9nwqDjH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,no,8
201,4/28/20 11:47,R_3EzfXlLZWrs1Voq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4
710,4/28/20 11:50,R_2f7AYC72HgCKw9I,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,1
181,4/28/20 11:50,R_1HpLFo6uT3HcNXe,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no, very clear",1
174,4/28/20 11:51,R_3ikjwXdtTHe5Q74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everything was very clear!,4
158,4/28/20 11:52,R_3j7DfmIWr3mWat8,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
348,4/28/20 11:54,R_2iBEwy0Q96J5OTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,NO,6
238,4/28/20 11:55,R_UtKTxWvAaeNjHHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,0,0,0,2,,,,,,,,no,7
317,4/28/20 11:56,R_2flMKIsRjKLO88C,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
366,4/28/20 11:58,R_3shfmZe2JH7c025,,,,,,,,0,19,20,1,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2
122,4/28/20 12:00,R_1gjPX6ipz6J24IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
219,4/28/20 12:01,R_3n7AtQ4qvLzJZL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,"No, very straight forward",8
357,4/28/20 12:01,R_3F1Z9h7nuMdvgK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,Yes.  You do not include any specific answers of anyone who might use the gun if only two others had purchased one.,5
245,4/28/20 12:01,R_2ylM7aUR8TcAau7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the comprehension questions need a numerical value rather than a written response,3
204,4/28/20 12:01,R_24C8yvMtAp3yOv2,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1
138,4/28/20 12:01,R_10oXRfJIjqZz5jM,,,,,,,,0,0,20,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, thanks for the survey!",2
293,4/28/20 12:04,R_3PLIZva5jwzq38f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,3,,,,,,,,,,,,,,,no,6
249,4/28/20 12:05,R_3NWBNJpRNnuJmhm,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
167,4/28/20 12:07,R_25sv7mI745JVWUh,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
121,4/28/20 12:08,R_3CATtXS8S2HrCE9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,0,1,0,3,no,8
302,4/28/20 12:11,R_sZH5LSCOV0oN50B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,no,5
270,4/28/20 12:11,R_2s6VlbD0nxRtHPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not really,4
